No;Link Matkul;Name;Kode Matkul;Kategori Matkul
7998;https://sikola.unhas.ac.id/courses/21D13130302/index.php;Unit Proses;21D13130302;25201
7999;https://sikola.unhas.ac.id/courses/21D13130403/index.php;Pencemaran Udara;21D13130403;25201
8000;https://sikola.unhas.ac.id/courses/21D13130502/index.php;Teknik Penyediaan Air Minum;21D13130502;25201
8041;https://sikola.unhas.ac.id/courses/21F01611103/index.php;PROMOSI DAN PEMASARAN WISATA;21F01611103;93304
8050;https://sikola.unhas.ac.id/courses/21F01620602/index.php;BAHASA JEPANG TUJUAN KHUSUS;21F01620602;93304
8068;https://sikola.unhas.ac.id/courses/21F03110102/index.php;BAHASA ARAB 1;21F03110102;79203
8069;https://sikola.unhas.ac.id/courses/21F03110202/index.php;ILMU AL-ASWAT;21F03110202;79203
8070;https://sikola.unhas.ac.id/courses/21F03110302/index.php;MORFOLOGI BAHASA ARAB 1;21F03110302;79203
8072;https://sikola.unhas.ac.id/courses/21F03110502/index.php;PROGRAM APLIKASI KOMPUTER BAHASA ARAB;21F03110502;79203
8073;https://sikola.unhas.ac.id/courses/21F03110602/index.php;TAHQIQ AL-NUSHUSH;21F03110602;79203
8075;https://sikola.unhas.ac.id/courses/21F03110802/index.php;TAFAHUM TSAQAFY;21F03110802;79203
8076;https://sikola.unhas.ac.id/courses/21F03110902/index.php;BAHASA ARAB 2;21F03110902;79203
8085;https://sikola.unhas.ac.id/courses/21F03120102/index.php;BAHASA ARAB 3;21F03120102;79203
8086;https://sikola.unhas.ac.id/courses/21F03120202/index.php;SINTAKSIS BAHASA ARAB 2;21F03120202;79203
8087;https://sikola.unhas.ac.id/courses/21F03120302/index.php;SEMANTIK BAHASA ARAB;21F03120302;79203
8091;https://sikola.unhas.ac.id/courses/21F03120702/index.php;TERJEMAHAN ARAB INDONESIA;21F03120702;79203
8092;https://sikola.unhas.ac.id/courses/21F03120802/index.php;PEMBELAJARAN BAHASA BERBANTUAN KOMPUTER;21F03120802;79203
8094;https://sikola.unhas.ac.id/courses/21F03121002/index.php;TELAAH NASKAH;21F03121002;79203
8098;https://sikola.unhas.ac.id/courses/21F03121402/index.php;TERJEMAHAN INDONESIA ARAB;21F03121402;79203
8099;https://sikola.unhas.ac.id/courses/21F03121502/index.php;ARUDH QAWAFI;21F03121502;79203
8106;https://sikola.unhas.ac.id/courses/21F03122202/index.php;MEDIA DAN DESAIN GRAFIK;21F03122202;79203
8107;https://sikola.unhas.ac.id/courses/21F03122302/index.php;BAHTSUN LUGHAWY;21F03122302;79203
8112;https://sikola.unhas.ac.id/courses/21F03130402/index.php;FILSAFAT DAN PEMIKIRAN ISLAM;21F03130402;79203
8113;https://sikola.unhas.ac.id/courses/21F03130502/index.php;SEMIOTIKA;21F03130502;79203
8114;https://sikola.unhas.ac.id/courses/21F03130602/index.php;STATISTIKA BAHASA;21F03130602;79203
8131;https://sikola.unhas.ac.id/courses/21F03132502/index.php;LUGHAH AMMIAH;21F03132502;79203
8181;https://sikola.unhas.ac.id/courses/21F07133302/index.php;ARKEOLOGI DAN SUMBER SEJARAH (P);21F07133302;81201
8312;https://sikola.unhas.ac.id/courses/21I05720903/index.php;MARKETING DIGITAL PETERNAKAN;21I05720903;54335
8476;https://sikola.unhas.ac.id/courses/21K04210902/index.php;GIZI SELULER DAN BIOMOLEKULER LANJUT;21K04210902;13211
8494;https://sikola.unhas.ac.id/courses/21L01610302/index.php;METODE PENANGKAPAN IKAN - D-IV BDLP SELAYAR;21L01610302;-
8507;https://sikola.unhas.ac.id/courses/21L01620403/index.php;PENANGKAPAN DAN PENYIAPAN INDUK;21L01620403;54342
8529;https://sikola.unhas.ac.id/courses/21M03110103/index.php;EKOLOGI UMUM;21M03110103;54256
8531;https://sikola.unhas.ac.id/courses/21M03120103/index.php;Dendrologi;21M03120103;-
8533;https://sikola.unhas.ac.id/courses/21M03120303/index.php;Biogeografi dan Ekologi Wallaceae;21M03120303;-
8544;https://sikola.unhas.ac.id/courses/21M03131103/index.php;KONSERVASI BIOLOGI;21M03131103;54256
8550;https://sikola.unhas.ac.id/courses/21P11210703/index.php;Analisis Sistem dan Pemodelan Dinamik Sumberdaya Pesisir;21P11210703;54145
8565;https://sikola.unhas.ac.id/courses/21R01110303/index.php;Konsep Dasar Keperawatan;21R01110303;14201
8566;https://sikola.unhas.ac.id/courses/21R01110403/index.php;Proses Keperawatan dan Berfikir Kritis;21R01110403;14201
8571;https://sikola.unhas.ac.id/courses/21R01110904/index.php;PEMENUHAN KEBUTUHAN DASAR MANUSIA;21R01110904;14201
8574;https://sikola.unhas.ac.id/courses/21R01120702/index.php;BAHASA INGGRIS KEPERAWATAN III;21R01120702;14901
8579;https://sikola.unhas.ac.id/courses/21R01130503/index.php;KEPERAWATAN AGREGAT KOMINITS;21R01130503;14201
8580;https://sikola.unhas.ac.id/courses/21R01130604/index.php;Keperawatan Gawat Darurat;21R01130604;14201
8589;https://sikola.unhas.ac.id/courses/21R01210402/index.php;Proposal Riset Kualitatif dan Riset Kuantitatif;21R01210402;14101
8643;https://sikola.unhas.ac.id/courses/220C1316/index.php;MANAJEMEN FISIOTERAPI NEUROPSIKIATRI;220C1316;11202
8644;https://sikola.unhas.ac.id/courses/220C1322/index.php;KOMUNIKASI TERAPEUTIK DAN INTERPREUNERSHIP;220C1322;11202
8645;https://sikola.unhas.ac.id/courses/220D1122/index.php;STRUKTUR BETON BERTULANG I;220D1122;22201
8658;https://sikola.unhas.ac.id/courses/220I1103/index.php;RANSUM UNGGAS/NON RUMINANSIA;220I1103;54231
8659;https://sikola.unhas.ac.id/courses/220O1123/index.php;PATOLOGI VETERINER UMUM;220O1123;54261
8666;https://sikola.unhas.ac.id/courses/221D5122/index.php;TEORI ARSITEKTUR KOTA DAN PERMUKIMAN;221D5122;23201
8673;https://sikola.unhas.ac.id/courses/221F4122/index.php;GERAKAN POLITIK NEGARA ARAB;221F4122;79203
8677;https://sikola.unhas.ac.id/courses/221G5302/index.php;FISIOLOGI DAN TEKNOLOGI PASCA PANEN;221G5302;41231
8679;https://sikola.unhas.ac.id/courses/221I1103/index.php;RANSUM RUMINANSIA;221I1103;54231
8680;https://sikola.unhas.ac.id/courses/221O1122/index.php;IMUNOLOGI MEDIS VETERINER;221O1122;54261
8682;https://sikola.unhas.ac.id/courses/222C1322/index.php;MANAJEMEN FISIOTERAPI DISASTER;222C1322;11202
8696;https://sikola.unhas.ac.id/courses/222G0103/index.php;BUDIDAYA TANAMAN PERKEBUNAN DAN INDUSTRI;222G0103;54211
8697;https://sikola.unhas.ac.id/courses/222G3203/index.php;KEBIJAKAN DAN PERENCANAAN PEMBANGUNAN PERTANIAN;222G3203;54201
8700;https://sikola.unhas.ac.id/courses/222I1103/index.php;TATALAKSANA PADANG PENGGEMBALAAN PETERNAKAN RAKYAT;222I1103;54231
8701;https://sikola.unhas.ac.id/courses/222L2313/index.php;BAHAN DAN ALAT PENANGKAPAN IKAN;222L2313;54246
8702;https://sikola.unhas.ac.id/courses/223D1122/index.php;REKAYASA LALU LINTAS;223D1122;22201
8704;https://sikola.unhas.ac.id/courses/223D5124/index.php;STRUKTUR DAN KONSTRUKSI BANGUNAN 3;223D5124;23201
8706;https://sikola.unhas.ac.id/courses/223F3122/index.php;EXPRESSION ORALE ET ECRITE 4;223F3122;79205
8709;https://sikola.unhas.ac.id/courses/223G0103/index.php;BUDIDAYA TANAMAN PANGAN DAN HORTIKULTURA;223G0103;54211
8713;https://sikola.unhas.ac.id/courses/223I1103/index.php;TEKNOLOGI PENGOLAHAN HASIL TERNAK;223I1103;54231
8714;https://sikola.unhas.ac.id/courses/223L2313/index.php;NAVIGASI 19L04120503;223L2313;54246
8719;https://sikola.unhas.ac.id/courses/224F3122/index.php;COMPREHENSION ORALE ET ECRITE 4;224F3122;79205
8725;https://sikola.unhas.ac.id/courses/224I1102/index.php;EKONOMI PERUSAHAAN PETERNAKAN;224I1102;54231
8742;https://sikola.unhas.ac.id/courses/226F4122/index.php;SEMANTIK BAHASA ARAB;226F4122;79203
8743;https://sikola.unhas.ac.id/courses/226G0103/index.php;BIOTEKNOLOGI PERTANIAN;226G0103;54211
8759;https://sikola.unhas.ac.id/courses/227G5403/index.php;HIDROLOGI TEKNIK;227G5403;41201
8760;https://sikola.unhas.ac.id/courses/227L1123/index.php;MIKROBIOLOGI LAUT;227L1123;54241
8767;https://sikola.unhas.ac.id/courses/228F3122/index.php;KAJIAN DRAMA PRANCIS DAN FRANCOPHONE;228F3122;79205
8768;https://sikola.unhas.ac.id/courses/228F4102/index.php;NAHWU III;228F4102;79203
8769;https://sikola.unhas.ac.id/courses/228F4122/index.php;MUHADATSAH I;228F4122;79203
8770;https://sikola.unhas.ac.id/courses/228G0103/index.php;RANCANGAN PERCOBAAN;228G0103;54211
8772;https://sikola.unhas.ac.id/courses/228L1124/index.php;PENGINDERAAN JAUH KELAUTAN;228L1124;54241
8774;https://sikola.unhas.ac.id/courses/228L2223/index.php;NUTRISI IKAN;228L2223;54243
8775;https://sikola.unhas.ac.id/courses/228L2323/index.php;RANCANG BANGUN ALAT PENANGKAP IKAN;228L2323;54246
8810;https://sikola.unhas.ac.id/courses/22H01110202/index.php;TEORI HIMPUNAN;22H01110202;44201
8814;https://sikola.unhas.ac.id/courses/22H01120203/index.php;MATEMATIKA LANJUT;22H01120203;44201
8826;https://sikola.unhas.ac.id/courses/22H01130403/index.php;ANALISIS RIIL;22H01130403;44201
8855;https://sikola.unhas.ac.id/courses/22H05110303/index.php;METODE STATISTIKA;22H05110303;49201
8857;https://sikola.unhas.ac.id/courses/22H05110803/index.php;PENGANTAR DATA SAINS;22H05110803;49201
8870;https://sikola.unhas.ac.id/courses/22H05121303/index.php; KOMPUTASI STATISTIKA;22H05121303;49201
8878;https://sikola.unhas.ac.id/courses/22H05130603/index.php;ANALISIS SURVIVAL;22H05130603;49201
8979;https://sikola.unhas.ac.id/courses/231J1125/index.php;PENYAKIT KARIES GIGI 2;231J1125;12201
8980;https://sikola.unhas.ac.id/courses/231L1123/index.php;OSEANOGRAFI KIMIA;231L1123;54241
8983;https://sikola.unhas.ac.id/courses/231L2423/index.php;AKUNTANSI PERIKANAN;231L2423;54245
8984;https://sikola.unhas.ac.id/courses/231N1123/index.php;TEKNOLOGI SEDIAAN PADAT;231N1123;48201
8986;https://sikola.unhas.ac.id/courses/232H1223/index.php;ALJABAR MATRIKS;232H1223;49201
8987;https://sikola.unhas.ac.id/courses/232J1125/index.php;PENYAKIT PERIODONTAL;232J1125;12201
8991;https://sikola.unhas.ac.id/courses/233J1125/index.php;OROMAKSILOFASIAL 1;233J1125;12201
8992;https://sikola.unhas.ac.id/courses/233N1123/index.php;FARMAKOLOGI TOKSIKOLOGI I;233N1123;48201
8994;https://sikola.unhas.ac.id/courses/234J1123/index.php;EPIDEMIOLOGI, MANAJEMEN DAN KEBIJAKAN KESEHATAN;234J1123;12201
8995;https://sikola.unhas.ac.id/courses/234N1122/index.php;BIOFARMASETIKA (Schedule hapus);234N1122;48201
8998;https://sikola.unhas.ac.id/courses/236A1123/index.php;EKONOMI INTERNASIONAL I;236A1123;60201
9012;https://sikola.unhas.ac.id/courses/237N1122/index.php;ANALISIS MAKANAN, KOSMETIK DAN PERBEKALAN FARMASI;237N1122;48201
9017;https://sikola.unhas.ac.id/courses/238K1122/index.php;PERENCANAAN DAN EVALUASI KESEHATAN;238K1122;13201
9096;https://sikola.unhas.ac.id/courses/23F03110302/index.php;MORFOLOGI BAHASA ARAB LI AL-MUBTADIY;23F03110302;79203
9097;https://sikola.unhas.ac.id/courses/23F03110402/index.php;TARIKH AL-ADAB;23F03110402;79203
9099;https://sikola.unhas.ac.id/courses/23F03110602/index.php;TAHQIQ AL-NUSHUSH;23F03110602;79203
9101;https://sikola.unhas.ac.id/courses/23F03110802/index.php;AL-ARABIYAH LI AL-MUBTADIY;23F03110802;79203
9157;https://sikola.unhas.ac.id/courses/23H01110103/index.php;MATEMATIKA DASAR I;23H01110103;44201
9248;https://sikola.unhas.ac.id/courses/23H04110102/index.php;BIOLOGI DASAR;23H04110102;46201
9249;https://sikola.unhas.ac.id/courses/23H04110103/index.php;BIOLOGI DASAR;23H04110103;46201
9263;https://sikola.unhas.ac.id/courses/23H04130503/index.php;AKUAKULTUR;23H04130503;46201
9324;https://sikola.unhas.ac.id/courses/23I01110102/index.php;STATISTIKA PETERNAKAN;23I01110102;54231
9325;https://sikola.unhas.ac.id/courses/23I01110202/index.php;GENETIKA PETERNAKAN;23I01110202;54231
9328;https://sikola.unhas.ac.id/courses/23I01110503/index.php;BIOKIMIA PETERNAKAN;23I01110503;54231
9366;https://sikola.unhas.ac.id/courses/23K01110102/index.php;DASAR ADMINISTRASI DAN KEBIJAKAN KESEHATAN;23K01110102;13201
9368;https://sikola.unhas.ac.id/courses/23K01110302/index.php;SOSIOLOGI DAN ANTROPOLOGI KESEHATAN;23K01110302;13201
9369;https://sikola.unhas.ac.id/courses/23K01110402/index.php;BIOMEDIK;23K01110402;13201
9374;https://sikola.unhas.ac.id/courses/23L01110202/index.php;PENGANTAR ILMU KELAUTAN DAN PERIKANAN;23L01110202;54241
9472;https://sikola.unhas.ac.id/courses/23L05120203/index.php;BAHAN DAN ALAT PENANGKAPAN IKAN;23L05120203;54246
9474;https://sikola.unhas.ac.id/courses/23L05120403/index.php;NAVIGASI;23L05120403;54246
9479;https://sikola.unhas.ac.id/courses/23L05130103/index.php;MANAJEMEN OPERASI PENANGKAPAN IKAN ;23L05130103;54246
9483;https://sikola.unhas.ac.id/courses/23L05130502/index.php;METODOLOGI PENELITIAN PERIKANAN TANGKAP;23L05130502;54246
9484;https://sikola.unhas.ac.id/courses/23L05130602/index.php;KEBIJAKAN PEMBANGUNAN PERIKANAN TANGKAP ;23L05130602;54246
9497;https://sikola.unhas.ac.id/courses/23L05131903/index.php;PENANGKAPAN IKAN BERBASIS BUDIDAYA;23L05131903;54246
9498;https://sikola.unhas.ac.id/courses/23L05132003/index.php;TEKNIK OPTIMASI DAN MANAGEMEN INDUSTRI PERIKANAN TANGKAP;23L05132003;54246
9505;https://sikola.unhas.ac.id/courses/23L06120503/index.php;TEKNOLOGI REFRIGERASI HASIL PERIKANAN;23L06120503;54249
9508;https://sikola.unhas.ac.id/courses/23L06130103/index.php;METODOLOGI PENELITIAN DAN RANCANGAN PERCOBAAN;23L06130103;54249
9511;https://sikola.unhas.ac.id/courses/23L06130403/index.php;DIVERSIFIKASI DAN PENGEMBANGAN PRODUK PERIKANAN;23L06130403;54249
9525;https://sikola.unhas.ac.id/courses/23M02110202/index.php;ILMU BIOMATERIAL;23M02110202;54252
9571;https://sikola.unhas.ac.id/courses/241A3323/index.php;SISTEM INFORMASI AKUNTANSI (S1);241A3323;62201
9574;https://sikola.unhas.ac.id/courses/241K1322/index.php;EPIDEMIOLOGI PENYAKIT MENULAR;241K1322;13201
9575;https://sikola.unhas.ac.id/courses/242A1123/index.php;EKONOMI KOPERASI & UKM;242A1123;60201
9577;https://sikola.unhas.ac.id/courses/242D5123/index.php;ARSITEKTUR VERNAKULAR/ETNIS;242D5123;23201
9579;https://sikola.unhas.ac.id/courses/242K1322/index.php;EPIDEMIOLOGI PENYAKIT TIDAK MENULAR;242K1322;13201
9581;https://sikola.unhas.ac.id/courses/243A3323/index.php;PERPAJAKAN I (S1);243A3323;62201
9583;https://sikola.unhas.ac.id/courses/243K1022/index.php;MANAJEMEN BENCANA;243K1022;13201
9594;https://sikola.unhas.ac.id/courses/246D5123/index.php;PERUMAHAN MARJINAL;246D5123;23201
9595;https://sikola.unhas.ac.id/courses/246K1022/index.php;GIZI MASYARAKAT PESISIR DAN KEPULAUAN (KESMAS);246K1022;13201
9596;https://sikola.unhas.ac.id/courses/246N1122/index.php;ANALISIS KEAMANAN PANGAN;246N1122;48201
9607;https://sikola.unhas.ac.id/courses/252E3203/index.php;SISTEM PEMERINTAHAN DESA;252E3203;65201
9615;https://sikola.unhas.ac.id/courses/256F9122/index.php;KANJI II;256F9122;79204
9619;https://sikola.unhas.ac.id/courses/258D5123/index.php;KOMPOSISI WARNA;258D5123;D511
9621;https://sikola.unhas.ac.id/courses/258F9124/index.php;BAHASA JEPANG TERPADU MENENGAH 2;258F9124;79204
9624;https://sikola.unhas.ac.id/courses/259F9122/index.php;BERCAKAP BAHASA JEPANG 4;259F9122;79204
9636;https://sikola.unhas.ac.id/courses/301A1113/index.php;EKONOMETRIKA;301A1113;60201
9639;https://sikola.unhas.ac.id/courses/301D3214/index.php;PERENCANAAN PELABUHAN;301D3214;38201
9647;https://sikola.unhas.ac.id/courses/301G2103/index.php;AGROGEOLOGI DAN MINERALOGI TANAH;301G2103;54211
9649;https://sikola.unhas.ac.id/courses/301G4103/index.php;ILMU PENYAKIT TUMBUHAN;301G4103;54211
9650;https://sikola.unhas.ac.id/courses/301G5302/index.php;APLIKASI PERUBAHAN FISIK DAN KIMIA PANGAN;301G5302;41231
9651;https://sikola.unhas.ac.id/courses/301G5403/index.php;Teknik Konservasi Tanah dan Air;301G5403;41201
9652;https://sikola.unhas.ac.id/courses/301J1117/index.php;PENYAKIT PULPA-PERIAPIKAL;301J1117;12201
9655;https://sikola.unhas.ac.id/courses/301N1113/index.php;ANALISIS FARMASI;301N1113;48201
9658;https://sikola.unhas.ac.id/courses/302D3213/index.php;BANGUNAN PELINDUNG PANTAI;302D3213;38201
9660;https://sikola.unhas.ac.id/courses/302D4213/index.php;BASIS DATA II;302D4213;55201
9664;https://sikola.unhas.ac.id/courses/302G0103/index.php;PENGELOLAAN DAS TERPADU;302G0103;54211
9668;https://sikola.unhas.ac.id/courses/302G4103/index.php;ILMU HAMA TUMBUHAN;302G4103;54211
9671;https://sikola.unhas.ac.id/courses/302J1116/index.php;OROMAKSILOFASIAL II;302J1116;12201
9679;https://sikola.unhas.ac.id/courses/303D4212/index.php;REKAYASA PERANGKAT LUNAK II;303D4212;55201
9682;https://sikola.unhas.ac.id/courses/303G0103/index.php;PENGELOLAAN HAMA DAN PENYAKIT TANAMAN TERPADU;303G0103;54211
9685;https://sikola.unhas.ac.id/courses/303G5302/index.php;PENGAWASAN & PENGENDALIAN MUTU PANGAN;303G5302;41231
9688;https://sikola.unhas.ac.id/courses/303J1115/index.php;GNATOLOGI I;303J1115;12201
9690;https://sikola.unhas.ac.id/courses/303K2012/index.php;PATOFISIOLOGI PENYAKIT I;303K2012;13211
9691;https://sikola.unhas.ac.id/courses/303N1112/index.php;FARMAKOLOGI II;303N1112;48201
9694;https://sikola.unhas.ac.id/courses/304D3213/index.php;KONSTRUKSI DERMAGA;304D3213;38201
9708;https://sikola.unhas.ac.id/courses/304K1313/index.php;SURVEI EPIDEMIOLOGI;304K1313;13201
9711;https://sikola.unhas.ac.id/courses/304K1712/index.php;DIMENSI SOSIAL BUDAYA DAN PERILAKU KESEHATAN;304K1712;13201
9712;https://sikola.unhas.ac.id/courses/304K1813/index.php;MANAJEMEN SUMBER DAYA MANUSIA RUMAH SAKIT;304K1813;13201
9717;https://sikola.unhas.ac.id/courses/305D3213/index.php;TEKNIK PONDASI;305D3213;38201
9720;https://sikola.unhas.ac.id/courses/305D6213/index.php;PENGOLAHAN BAHAN GALIAN;305D6213;31201
9724;https://sikola.unhas.ac.id/courses/305G0103/index.php;TEKNOLOGI HASIL PERTANIAN HORTIKULTURA;305G0103;54211
9725;https://sikola.unhas.ac.id/courses/305G5302/index.php;TEKNOLOGI PENGOLAHAN HASIL PERKEBUNAN;305G5302;41231
9726;https://sikola.unhas.ac.id/courses/305G5403/index.php;PEMROGRAMAN KOMPUTER;305G5403;41201
9728;https://sikola.unhas.ac.id/courses/305K1112/index.php;ADMINISTRASI PEMBANGUNAN KESEHATAN;305K1112;13201
9729;https://sikola.unhas.ac.id/courses/305K1212/index.php;ANALISIS KEPENDUDUKAN;305K1212;13201
9730;https://sikola.unhas.ac.id/courses/305K1312/index.php;EPIDEMIOLOGI KESEHATAN REPRODUKSI;305K1312;13201
9734;https://sikola.unhas.ac.id/courses/305K2013/index.php;KULINER LANJUT;305K2013;13211
9737;https://sikola.unhas.ac.id/courses/305N1112/index.php;PENGEMBANGAN DAN VALIDASI METODE ANALISIS;305N1112;48201
9739;https://sikola.unhas.ac.id/courses/306A3313/index.php;PENGAUDITAN I;306A3313;62201
9748;https://sikola.unhas.ac.id/courses/306G0103/index.php;TEKNOLOGI HASIL PERTANIAN PERKEBUNAN;306G0103;54211
9749;https://sikola.unhas.ac.id/courses/306G5302/index.php;TEKNOLOGI BUAH DAN SAYUR;306G5302;41231
9753;https://sikola.unhas.ac.id/courses/306K1313/index.php;PRAKTIKUM SURVAILANS;306K1313;13201
9770;https://sikola.unhas.ac.id/courses/307G5403/index.php;TEKNIK IRIGASI DAN DRAINASE;307G5403;41201
9771;https://sikola.unhas.ac.id/courses/307K1112/index.php;PERENCANAAN KESEHATAN WILAYAH;307K1112;13201
9772;https://sikola.unhas.ac.id/courses/307K1212/index.php;REKAM MEDIK;307K1212;13201
9773;https://sikola.unhas.ac.id/courses/307K1312/index.php;PROGRAM PENCEGAHAN DAN PENGENDALIAN PENYAKIT;307K1312;13201
9777;https://sikola.unhas.ac.id/courses/307K1812/index.php;SISTEM INFORMASI DAN TEKNOLOGI PERUMAHSAKITAN;307K1812;13201
9778;https://sikola.unhas.ac.id/courses/307K2012/index.php;PRAKTIK KONSELING GIZI;307K2012;13211
9781;https://sikola.unhas.ac.id/courses/307N1112/index.php;FITOMEDISIN;307N1112;48201
9793;https://sikola.unhas.ac.id/courses/308K1312/index.php;PRAKTIKUM AGENT BIOLOGI;308K1312;13201
9795;https://sikola.unhas.ac.id/courses/308K1612/index.php;PENGANTAR TOKSIKOLOGI LINGKUNGAN;308K1612;13201
9806;https://sikola.unhas.ac.id/courses/309D4223/index.php;PEMROGRAMAN APLIKASI MOBILE;309D4223;55201
9811;https://sikola.unhas.ac.id/courses/309F712/index.php;KAJIAN PROSA CINA;309F712;79214
9814;https://sikola.unhas.ac.id/courses/309K1332/index.php;ISU TERKINI EPIDEMIOLOGI;309K1332;13201
9817;https://sikola.unhas.ac.id/courses/309K2022/index.php;EPIDEMIOLOGI GIZI;309K2022;13211
9819;https://sikola.unhas.ac.id/courses/309N1112/index.php;TOKSIKOLOGI B3;309N1112;47201
9827;https://sikola.unhas.ac.id/courses/310K1112/index.php;SISTEM JAMINAN SOSIAL NASIONAL;310K1112;13201
9838;https://sikola.unhas.ac.id/courses/311D4224/index.php;TEKNOLOGI VIRTUALISASI DAN KOMPUTASI AWAN;311D4224;55201
9847;https://sikola.unhas.ac.id/courses/311K1332/index.php;EPIZOOTIK;311K1332;13201
9851;https://sikola.unhas.ac.id/courses/311M1123/index.php;DETERIORASI DAN PERBAIKAN SIFAT KAYU;311M1123;54251
9863;https://sikola.unhas.ac.id/courses/312G1103/index.php;ARSITEKTUR LANSEKAP;312G1103;54211
9867;https://sikola.unhas.ac.id/courses/312G5402/index.php;PENGANTAR SISTEM INFORMASI;312G5402;41201
9876;https://sikola.unhas.ac.id/courses/313D4113/index.php;SISTEM TRANSMISI DAN FREKUENSI TINGGI + PRAKTIKUM;313D4113;20201
9877;https://sikola.unhas.ac.id/courses/313D4224/index.php;KEAMANAN INTERNET;313D4224;55201
9880;https://sikola.unhas.ac.id/courses/313F9114/index.php;BAHASA JEPANG TERPADU LANJUTAN I;313F9114;79204
9886;https://sikola.unhas.ac.id/courses/313K2022/index.php;PERENCANAAN PANGAN DAN GIZI;313K2022;13211
9902;https://sikola.unhas.ac.id/courses/314G5302/index.php;TEKNOLOGI PENGOLAHAN HASIL LAUT;314G5302;41231
9903;https://sikola.unhas.ac.id/courses/314G5402/index.php;AGRO-INFORMATIKA;314G5402;41201
9904;https://sikola.unhas.ac.id/courses/314K2023/index.php;STATISTIK;314K2023;13211
9908;https://sikola.unhas.ac.id/courses/315D3222/index.php;MANAJEMEN KONSTRUKSI;315D3222;38201
9918;https://sikola.unhas.ac.id/courses/315G3203/index.php;KEPENDUDUKAN;315G3203;54201
9919;https://sikola.unhas.ac.id/courses/315G5302/index.php;TEKNOLOGI PENGOLAHAN KOPI DAN KAKAO;315G5302;41231
9935;https://sikola.unhas.ac.id/courses/316G1103/index.php;PEMULIAAN TANAMAN LANJUTAN;316G1103;54211
9945;https://sikola.unhas.ac.id/courses/317E1303/index.php;SISTEM POLITIK DAN KEBIJAKAN LUAR NEGERI AUSTRALIA;317E1303;64201
9950;https://sikola.unhas.ac.id/courses/317G1103/index.php;PEMBIAKAN INVITRO;317G1103;54211
9957;https://sikola.unhas.ac.id/courses/318E1203/index.php;HUBUNGAN PEMERINTAH PUSAT DAN DAERAH;318E1203;65201
9959;https://sikola.unhas.ac.id/courses/318F3102/index.php;PENGANTAR PSIKOLINGUISTIK;318F3102;79205
9962;https://sikola.unhas.ac.id/courses/318F9112/index.php;FONETIK-FONOLOGI JEPANG;318F9112;79204
9969;https://sikola.unhas.ac.id/courses/319D3313/index.php;KESELAMATAN MARITIM;319D3313;36202
9982;https://sikola.unhas.ac.id/courses/320D2112/index.php;ETIKA PROFESI DAN HUKUM PERBURUHAN;320D2112;21201
9986;https://sikola.unhas.ac.id/courses/320E1203/index.php;KAJIAN KETAHANAN NASIONAL;320E1203;65201
9990;https://sikola.unhas.ac.id/courses/320F4112/index.php;PEMBELAJARAN BAHASA BERBANTUAN KOMPUTER;320F4112;79203
9995;https://sikola.unhas.ac.id/courses/321A3313/index.php;AKUNTANSI PERPAJAKAN (S1);321A3313;62201
10002;https://sikola.unhas.ac.id/courses/321E1203/index.php;METODE PEMECAHAN MASALAH DAN PENGAMBILAN KEPUTUSAN;321E1203;65201
10008;https://sikola.unhas.ac.id/courses/321G1103/index.php;TEKNOLOGI BUDIDAYA TANAMAN HORTIKULTURA;321G1103;54211
10012;https://sikola.unhas.ac.id/courses/322A3313/index.php;MANAJEMEN PAJAK (S1);322A3313;62201
10014;https://sikola.unhas.ac.id/courses/322D2112/index.php;TEKNIK KENDALI;322D2112;21201
10016;https://sikola.unhas.ac.id/courses/322D4112/index.php;TEKNOLOGI JARINGAN AKSES;322D4112;20201
10025;https://sikola.unhas.ac.id/courses/322G5303/index.php;ANALISA SENSORY;322G5303;41231
10028;https://sikola.unhas.ac.id/courses/322O1113/index.php;PATOLOGI SISTEMIK I;322O1113;54261
10033;https://sikola.unhas.ac.id/courses/323D1213/index.php;UNIT PROSES;323D1213;25201
10034;https://sikola.unhas.ac.id/courses/323D2112/index.php;METODE ELEMEN HINGGA;323D2112;21201
10035;https://sikola.unhas.ac.id/courses/323D31113/index.php;RENCANA UMUM DAN TONASE;323D31113;36201
10036;https://sikola.unhas.ac.id/courses/323D3313/index.php;SISTEM INSTRUMENTASI KELAUTAN;323D3313;36202
10040;https://sikola.unhas.ac.id/courses/323E1203/index.php;ETIKA PEMERINTAHAN;323E1203;65201
10046;https://sikola.unhas.ac.id/courses/323F4112/index.php;TERJEMAHAN ARAB INDONESIA;323F4112;79203
10059;https://sikola.unhas.ac.id/courses/324B2113/index.php;HUKUM ACARA PERADILAN TATA USAHA NEGARA;324B2113;74235
10061;https://sikola.unhas.ac.id/courses/324C1312/index.php;EPIDEMIOLOGI;324C1312;11202
10062;https://sikola.unhas.ac.id/courses/324D1213/index.php;TEKNIK PENYEDIAAN AIR MINUM;324D1213;25201
10064;https://sikola.unhas.ac.id/courses/324D31113/index.php;KONSTRUKSI KAPAL 2;324D31113;36201
10065;https://sikola.unhas.ac.id/courses/324D3312/index.php;STATISTIK TEKNIK;324D3312;36202
10078;https://sikola.unhas.ac.id/courses/324F6103/index.php;ARKEOLOGI PUBLIK;324F6103;81201
